kommentieren "Vt 评论; 注释"
Kommissar "m, -e 全权代表, 专员; 警察长"
Kommission "f, -en (处理专门事务的)委员会; (商务)委托, 代理"
kommunal "Adj 公共的, 公有的"
Kommune "f, -n .城乡; 镇 2. o. Pl 公社"
Kommunikation "f, -en 联系, 联络; 交际, 交往"
Kommuniqué "n, -s 公报; 备望录"
Kommunismus "m, o. Pl 共产主义"
Kommunist "m, -en 共产主义者, 共产党人"
kommunistisch "Adj 共产主义的, 共产党的"
kommunizieren "Vi 联系，联络，传达; 相连"
Komödie "f, -n 喜剧; 喜剧院; 伪装"
Kompanie "f, -n 连, 连队; 公司, 商号"
Kompetenz "f, -en 权能, 权限; 能力, 胜任"
komplett "Adj 完全的"
komplex "Adj 整体的"
Komplex "m, -e 整体; 复合物; 群"
Komplikation "f, -en 困难, 纠纷, 麻烦"
Kompliment "n, -e 客套, 恭维话; 问候, 致意"
kompliziert "Adj 复杂的, 麻烦的"
Komponente "f, -n 组成部分; 成分; 分量; 部件"
komponieren "Vt 谱曲"
Komponist "m, -en 作曲家"
Komposition "f, -en 成分, 组成; 作曲; 乐曲"
Kompromiss "m/n, -(ss)e 妥协, 让步, 和解"
Kondensator "m, -en 冷凝器"
kondensieren "Vt/Vi 冷凝; 浓缩"
Kondition "f, -en 状况; 竞技状态; 条件"
Konferenz "f, -en 会议"
konferieren "Vi (+ mit D / über A) 会谈, 磋商"
Konflikt "m, -e 冲突, 纠纷,, 争执； in Konflikt kommen 发生争议"
Konfrontation "f, -en 对证, 对质"
konfrontieren "Vt ( + mit D) 使面对; 使对质"
konfus "Adj 杂乱的; 困惑的"
Kongress "m, Kongresse 代表大会"
König "m, -e 国王"
königlich "Adj 国王的"
Königreich "n, -e 王国"
Königshaus "n, -er 王室, 皇家"
konjugieren "Vt 使变化. 使变位"
konkret "Adj 具体的"
konkretisieren "Vt 使具体化"
Konkurrenz "f, -en 竞争, 角逐"
konkurrieren "Vi + mit D / (+ um A ) 竞赛, 比赛"
Konkurs "m, -e 破产, 倒闭"
können "(kann, konnte, gekonnt) 能够; 懂, 会; 可能"
Konsens "m, -e 意见一致, 统一"
konsequent "Adj 一贯的; 始终不渝的"
Konsequenz "f, -en 结果, 后果; 一贯性, 坚定不移"
konservativ "Adj 保守的"
Konserve "f, -n 罐头, 罐头食品"
konservieren "Vt 保存; 制成罐头"
konsolidieren "Vi 巩固; 统一"
konspirieren "Vi + mit D/ gegen A 搞(政治)阴谋活动 "
konstatieren "Vt 发现; 证实"
Konstellation "f, -en 形势, 局面, 事态; (天)星座"
konstituieren "Vt/ + sich 建立; 制定(宪法)"
Konstitution "f, -en 体格, 体质; (化)结构, 成分; 宪法"
Konstrukteur "m, - 设计师"
Konstruktion "f, -en 构思, 设计, 制图, 建造; 建筑物; 设计图, 虚构"
konstruktiv "Adj 设计的"
Konsul "m, -n 领事"
konsultieren "Vt 协商; 请教"
Konsum "m, o. Pl 消费, 消费合作社"
Konsument "m, -en 消费者, 顾客"
konsumieren "Vt 消费"
Kontakt "m, -e 接触, 联系"
Kontext "m, -e 上下文, 前后关系"
Kontinent "m, -e 洲, 大陆"
kontinental "Adj 大陆的"
kontinuierlich "Adj 连续的, 持续的"
Kontinuität "f 连续性, 持续性"
Konto "n, -s/...ten 帐; 户头, 帐户"
Kontrakt "m, -e 条约, 合同"
konträr "Adj 矛盾的, 对立的, 相反的"
Kontrast "m, -e 对照, 明显差别, (摄)反差"
kontrastieren "Vi + mit D 形成对照"
Kontrolle "f, -n 检查, 监视, 控制"
kontrollieren "Vt 检查, 监督, 控制"
Kontroverse "f, -n 分歧, 争论"
Kontur "f, -en 轮廓(线), 略图"
konventionell "Adj 传统的; 迂腐的"
Konzentration "f, -en 浓度; 集中"
Konzentration "f, -en 集中; 专注; (化)浓度"
Konzentrationslager "n, - 集中营"
konzentrieren "Vt / + sich (+ auf A) 集中; 浓缩"
konzentriert "Adj 专心的, 全神贯注的"
Konzept "n, -e 提纲, 草稿; 计划, 纲领"
Konzeption "f, -.en 草案, 设想; 构思; 受孕"
Konzern "m, -e 联合企业"
Konzert "n, -e 音乐会, 演奏会"
Konzession "f, -en 让步, 妥协; (官方的)许可"
konzipieren "Vt 起草; 草拟"
Kooperation "f, -en 合作, 协作"
kooperieren "Vi + mit D 合作, 协作"
koordinieren "Vt (+ mit D) 使协调"
Kopf "m, ⸚e 头, 顶端"
Kopfbedeckung "f, -en 帽子, 头巾"
Köpfchen "n, - 小头, 小脑袋; 聪明"
köpfen "Vt 斩首; 修剪顶枝"
Kopfhörer "m, - 耳机, 听筒"
Kopfschmerzen "Pl 头痛"
Kopftuch "n, ⸚er 头巾"
Kopie "f, -n 副本, 影印件, 复制品"
kopieren "Vt 复写; 拷贝"
Kopiermaschine "f, -n 复印机, 晒印机"
koppeln "Vt (+ mit D/ + an A) 联结; 使耦合；拴在一起"
Korb "m, ⸚e 篮, 筐"
Korbball "m, 篮球"
Kork "m, -e 软木, 软木塞"
Korn "n, ⸚er 谷粒, 种子; .o. Pl 谷物"
Körper "m, - 身体, 躯体, 物体"
Körperbau "m 体格, 身躯"
körperlich "Adj 身体的, 体力的"
Korporation "f, -en 社团, 团体, 大学联谊会"
Korpus "m, -se (戏谑语)身体, 弦乐器的共鸣箱体"
korrekt "Adj 正确的, 得体的"
Korrektur "f, -en 改正, 校正"
Korrespondent "m, -en 记者; 通讯员; 文书"
Korrespondentin "f, -nen 女记者"
Korrespondenz "f, -en 通信; 通讯; 一致"
Korridor "m, -e 走廊, 过道"
korrigieren "Vt 改正, 修改"
korrumpieren "Vt 贿赂; 腐蚀"
Korruption "f, -en 贪污受贿, 腐化堕落"
Kosmetik "f 化妆, 美容"
kosmisch "Adj 宇宙的"
Kosmonaut "m, -en 宇航员"
Kosmos "m 宇航"
kostbar "Adj 贵重的, 昂贵的"
Kosten "f, Pl 费用, 开销， 支出"
kosten "Vt 价值为, 花费, 品尝"
kostenlos "Adj 免费的, 无偿的"
köstlich "Adj 美味可口的; 美好的"
Kostüm "n, -e (短上衣会裙子的)女套装, 戏装"
Krabbe "f, -n 蟹; 装饰石花"
krabbeln "Vt 使发痒"
Krach "m, ⸚e 碰撞, 破裂, 喧闹声; 责骂; 破产"
krachen "Vi 发出爆裂声"
Kraft "f, ⸚e 力(量), 精力; 效力"
Kraftfahrer "m, - 汽车司机"
Kraftfahrzeug "n, -e 机动车, 汽车"
kräftig "Adj 有力的, 强壮的; 激烈的"
Kraftstoff "m, -e 动力燃料"
Kraftwagen "m, - 汽车"
Kraftwerk "n, -e 发电厂"
Kragen "m, - 衣领"
Krähe "f, -n 乌鸦"
krähen "Vi 啼; 喊叫"
Krampf "m, ⸚e 抽搐, 痉挛; 空忙; 犯法行为"
krampfhaft "Adj 痉挛的; 使劲的"
krampfhaft "Adj 竭尽全力的"
Kran "m, ⸚e/ -e 起重机, 吊车; 龙头"
krank "Adj 有病的"
Kranke "m/f, (dekl. wie Adj) 病人"
kränken "Vt 伤害感情, 凌辱"
Krankenhaus "n, ⸚er 医院"
Krankenkasse "f, -n 医疗保险机构"
Krankenschein "m, -e 医疗保险单"
Krankenschwester "f, -n 女护士"
Krankenversicherung "f 医疗保险"
Krankenwagen "m, - 救护车"
Krankheit "f, -en 疾病"
Kranz "m, ⸚ 花环, 花圈"
kratzen "Vt 抓伤, 抓破"
Krause "f, -e 折叠领; 波浪式发型"
kräuseln "Vt 使卷曲"
Kraut "n, ⸚er 杂草, 药草"
Krawall "m, -e 1. 暴动, 骚动 2. o. Pl 吵吵嚷嚷"
Krawatte "f, -n 领带"
Kreativität "f 创造性, 创造力"
Krebs "m, -e 1. 蟹, 虾 2. o. Pl 癌, 恶性肿瘤"
Kredit "m, -e 信用贷款； etw. auf Kredit kaufen 赊购"
Kreditbank "f, -en 信贷银行"
Kreide "f, -n 粉笔"
Kreis "m, -e 圈, 圈子; 范围; 县, 区"
Kreisel "m, - 陀螺"
kreisen "盘旋, 循环"
Kreislauf "m 循环(运动); (血液)循环"
Kreislauf "m, ⸚e 循环(运动)"
Kreml "m, - 城堡; (俄)克里姆林宫"
Kreuz "n, -e 十字形记号, 十字架"
kreuzen "Vt 1. 使交叉 2. + sich 相交, 相遇"
Kreuzung "f, -en 交叉点, 十字路口；杂交"
Kreuzweg "m, -e 十字路口, 交叉路口"
kriechen "(kriecht, kroch, hat/ist gekrochen) Vi 爬行"
Krieg "m, -e 战争"
kriegen "Vt 弄到, 得到"
Kriegsgefangene "m/f, (dekl. wie Adj) 战俘"
Kriminalfilm "m, -e 刑事侦探影片"
Kriminalität "f 犯罪行为, 犯罪率"
Kriminalpolizei "f 刑事警察, 便衣警察"
Kriminalroman "m, -e 刑事侦探小说"
Kripo "f, -n 刑事警察, 便衣警察"
Krise "f, -n 危机"
Kristall "1. n 水晶玻璃, 水晶玻璃器皿 2. m, -e 结晶, 晶体"
Kristallglas "n, ⸚er 水晶玻璃"
Kriterium "n, ..rien 标准, 准则"
Kritik "f, -en 批评, 批判, 评论"
kritisch "Adj 评论性的, 批判的, 危急的, 关键性的"
kritisieren "Vt 批评; 指责,评论"
Krone "f, -n 王冠; 花冠; 顶冠"
krönen "Vt 为...加冕; 使圆满成功"
Kröte "f, -n 蟾蜍"
Krücke "f, -n 拐杖; 伞柄; 支柱"
krumm "Adj 弯曲的"
Kuba 古巴
Kubikmeter "m, - 立方米"
Kuchen "m, - 糕点"
Küche "f, -n 厨房; 烹调技术, 菜肴"
Kugel "f, -n 球, 球体; 子弹"
kugelförmig "Adj 球状的"
Kugellager "n, - 滚珠轴承"
Kugelschreiber "m, 圆珠笔"
Kuh "f, ⸚e 母牛"
kühl "Adj 谅的, 凉爽的; 冷淡的; 冷静的"
kühlen "Vt 使冷却; 平息"
Kühler "m 冷却器"
Kühlschrank "m, ⸚e 冰箱"
Kühlturm "f, ⸚e 冷却塔"
kühn "Adj 大胆的, 勇敢的"
Kühnheit "f 勇敢"
Kuli "m, -s 苦力"
Kulisse "f, -n 布景, 侧幕; 连杆"
Kult "m, -e 狂热崇拜, 迷信"
kultivieren "Vt 耕作; 驯化，培养"
Kultur "f, -en 文化, 教养, 耕作"
kulturell "Adj 文化的"
Kulturministerium "n, ..rien 文化部"
Kulturpolitik "f 文化政策"
Kummer "m 忧虑, 忧伤"
kümmerlich "Adj 贫乏的; 可怜的"
kümmern "Vt + sich + um 关心, 照料"
Kumpel "m, -/-s 矿工; 同事, 朋友"
kündigen "1. Vt 声明废除, 宣布到期 2. 通知解雇"
künftig "Adj 未来的, 今后的"
Künstler "m, - 艺术家"
künstlerisch "Adj 艺术的; 艺术家的"
künstlich "Adj 人工的"
Kunde "m, -n 顾客"
Kundendienst "m, -e 顾客服务处"
Kundgebung "f, -en 群众性集会"
Kundin "f, -nen 女顾客"
kund/machen "Vt 通告, 通知, 宣布"
Kundschaft "f, -en 侦察, 打听消息, 探询"
Kundschaft "f, -en 1. o. Pl 顾客(总称) 2. (地区奥)顾客"
Kunst "f, ⸚e 艺术; 技巧, 本领"
Kunstart "f, -en 艺术形式"
Kunstdünger "m 化肥, 人造肥料"
Kunstgegenstand "m 艺术品, 工艺美术品"
Kunststoff "m, -e 合成材料, 塑料"
Kunstverstand "m 艺术理解力, 艺术鉴赏力"
kunstverständig "Adj 懂艺术的, 有艺术鉴赏力的"
Kunstwerk "n, -e 艺术品, 工艺品"
Kupfer "n, o. Pl 铜"
Kupplung "f, -en 联接; 离合器"
Kurbelwelle "f, -n 曲轴"
kurieren "Vt 治愈; 使纠正"
Kurs "m, -e 课程, 讲座; 行情, 汇率; 航线"
Kurve "f, -n 转弯处, 曲线"
kurz "Adj 短的, 简短的； vor kurzem 不久前"
Kürze "f 短; 短时间; 简洁"
kürzen "Vt 剪短; 减少"
kurzerhand "Adv 不加思索地, 立即"
kürzlich "Adj 最近,, 新近"
kurzfristig "Adj 短期的"
Kurzschluss "m, ⸚e (电流)短路"
kurzsichtig "Adj 近视; 目光短浅的"
Kurzsichtigkeit "f 近视"
kurzum "Adv 总之, 简言之"
Kürzung "f, -en 缩短,, 减缩; 约分"
Kusine "f, -n 表(堂)姐妹"
Kuss "m, küsse 吻"
küssen "Vt 亲吻"
Küste "f, -n 海岸, 海滨"
Kutsche "f, -n 马车"
Kuvert "n, -s 信封; 一副餐具"
Kybernetik "f 控制论"
Labor "n, -s/-e 实验室"
Laborant "m, -en 实验员"
Laborgehilfe "m, -n 实验助手"
lachen "Vi 1. 笑 2. + über A 取笑"
lächeln "Vi 微笑"
lächerlich "Adj 可笑的"
Lack "m, -e 漆; 桂竹香属(植)"
lackieren "Vt 给...上漆; 欺骗"
Laden "m, ⸚ 商店, 百叶窗"
Ladentisch "m, -e 柜台"
Ladung "f, -en 运载的货物, 负荷, 电荷"
Lady "f, -s 女士, 小姐, 夫人"
Lage "f, -n 位置, 姿势, 环境; 处境, 形势; in der Lage sein 能够"
Lager "n, -/ ⸚ 野营, 宿营地, 阵营; 仓库"
Lagerbestand "m, ⸚e 贮藏量, 库存量"
lagern "Vt 储藏; 放置, 存储"
lahm "Adj 跛的, 残废的"
lähmen "Vt 使麻木; 使跛"
lahmlegen "Vt 使停顿"
ländlich "Adj 乡村的; 朴素的"
Länge "f, o. Pl 长, 长度; 经度"
längst "Adv 1. 早就 2. + nicht 远非"
lässig "Adj 懒散的,讨厌的"
läuten "Vt/Vi )钟, 铃)敲, 响"
leid "(+ tun + D) Adv 抱歉, 遗憾, 怜惜"
Laie "m, -n 外行, 门外汉"
Lakai "m, -en 男仆, 奴仆; 走狗, 奴才"
Lampe "f, -n 灯"
Land "n, ⸚er 1. o. Pl 土地; 乡下, 农村; 陆地 2. 国家, (德国的)州; aufs Land 下乡; auf dem Land 在乡下"
Landarbeiter "m, - 农业工人, 雇农"
landen "Vi 着陆; 靠岸, 登陆"
Landkarte "f, -n 地图"
Landmass "n 陆地"
Landschaft "f, -en 风光, 风景"
Landsmann "m, Landsleute 同胞, 同乡"
Landstraße "f, -n 公路"
Landung "f, -en 登岸, 靠岸; 着陆"
Landwirt "m 农场主"
Landwirtschaft "f, -en 农业"
landwirtschaftlich "Adj 农业的"
Landwirtschaftsministerium "n 农业部"
lang "Adj 长的, 长久的"
Langeweile "f 无聊, 枯燥, 寂寞, 烦闷"
langfristig "Adj 长期的"
langjährig "Adj 长年的, 多年的"
langlebig "Adj 耐用的; 长寿的"
langsam "Adj/Adv 慢的, 逐渐的"
langweilen "Vt/+ sich 感到无聊, 厌烦"
langweilig "Adj 令人厌倦的, 无聊的, 单调的"
langwierig "Adj 费时的, 旷日持久的"
Lärm "m, o. Pl 嘈杂声, 噪音, 喧哗"
Laser "m, - 激光, 激光器"
Laserstrahl "m, -en 激光束"
lassen "(läßt, ließ, gelassen) 1. Vt 让, 使; 容许 存放, 留下 2. + sich 可以"
lasten "Vi 压, 重压"
Laster "1. n, - 恶习, 坏习惯 2. m, - 载重汽车"
Lastwagen "m, - 载重汽车"
Latein 拉丁文
Lateinamerika 拉丁美洲
Lateinisch "Adj 拉丁文"
lateinisch "Adj 拉丁语的"
latent "Adj 潜伏 的, 内在的"
Laterne "f, -n 灯笼; 灯笼式天窗;, 航标灯"
Laub "n, o. Pl 树叶"
Laube "f, -n 亭子; 门廊"
lauern "Vi + auf A 守候; 窥伺"
Lauf "m, ⸚e 跑, 进程, 运行轨道"
Laufbahn "f, -en 经历; 跑道"
laufen "Vi (läuft, lief, ist gelaufen) 跑; 走, 步行; 运行; 运转, 放映"
laufend "Adj 连续的, 日常的"
laufen/lassen "Vt 放走某人"
Laufzeit "f, -en 放映时间; 转动时间; 有效期"
Laune "f, -n 情绪, 脾气,心情"
Laus "f, ⸚e 虱"
lauschen "Vi (+ auf A) 倾听，偷听"
laut "Adj 大声的, 喝彩的"
Laut "m, -e 声响, 音素"
lauten "Vi 内容是, 听起来...,原话是, 有...含意"
lauter "Adj 纯粹的; 诚实的"
Lautschrift "f, -en 音标(文字)"
Lautsprecher "m, 扬声器, 扩音器"
lauwarm "Adj 温的"
Leben "n, - 生活, 生命"
leben "Vi 1. 活着, 生存, 居住, 生活 2. + von 靠...为生"
lebend "Adj 活的, 有生命的"
lebendig "Adj 有生命的, 活的"
Lebendigkeit "f, -en 活力, 生气"
Lebensdauer "f 寿命, 使用寿命"
Lebenselement "n, -e 生命要素"
Lebenserwartung "f, -en 估计寿命"
Lebensform "f 生活方式"
Lebensfreude "f 生活的乐趣"
lebensgefährlich "Adj 生命危险的"
Lebensgemeinschaft "f 共同生活"
Lebensgeschichte "f, -n 生活经历, 传记"
Lebensjahr "n 年龄, 岁数"
Lebenskraft "f 生命力, 活力"
Lebenslage "f, -n 生活境况"
Lebenslauf "m, 履历, 生活经历"
Lebensmittel "f, Pl 食品"
lebensnotwendig "Adj 生活必需的"
Lebensqualität "f, -en 生活质量"
Lebensraum "m, ⸚e 生存空间"
Lebensstandard "m, -s 生活水平"
Lebensvorgang "m, ⸚e 生命过程"
Lebensweise "f, -n 生活方式"
Leber "f, -n 肝脏"
lebhaft "Adj 活泼的, 生动, 热闹的, 繁忙的"
Lebzeiten "Pl (只用于短语)生前, 在世时"
lecken "Vt 漏水, 舔"
Leckerbissen "m, - 美食"
Leder "n, - 皮革"
ledig "Adj 未婚的, 独身的"
lediglich "Adv 仅仅, 只不过"
leer "Adj 空的, 空洞的"
Leere "f, unz 空; 空洞, 空虚"
leeren "Vt 腾空; 干杯(为健康)"
legal "Adj 法律的, 合法的"
legen "1. Vt 横放, 平放 2. + sich 卧倒"
legieren "Vt 制成合金"
Legierung "f, -en 合金"
legitim "Adj 合法的; 正统的"
legitimieren "Vt 确认...合法"
lehnen "Vt 1. + A + an 把...靠到...上 2. + an 靠在...上"
Lehrbuch "n, ⸚er 教科书"
Lehre "f, -n (学徒的)学习; 学说; 教训"
lehren "Vt 教, 教导; 说明"
Lehrer "m, - 教师"
Lehrling "m, -e 学徒"
Lehrplan "m, ⸚e 教学计划"
Lehrsatz "m, ⸚e 定理, 原则"
Lehrstuhl "m, ⸚e 教授职位, 讲座"
Leib "m, -er 躯干, 肉体"
leiblich "Adj 肉体的, 亲生 的"
Leiche "f, -n 尸体"
leichenblass "Adj 苍白的"
leicht "Adj 轻的, 容易的, 轻微的"
leichtfertig "Adj 草率的; 轻浮的"
Leichtigkeit "f 轻; 轻快; 轻而易举"
Leid "n 悲伤, 灾难"
leiden "(leidet, litt, gelitten) 1. vi + an D/ + unter D 患病, 受苦 2. Vt 容忍"
Leiden "n, - 疾病, 痛苦, 忧患"
Leidenschaft "f, -en 热情, 激情; 酷爱"
leidenschaftlich "Adj 热情的, 热烈的"
leider "Adv 可惜, 遗憾"
leidlich "Adj 过得去的, 凑合的"
leihen "Vt (leiht, lieh, geliehen) 借给, 借入"
leimen "Vt 胶合"
Leine "f, -n 绳子, 缆, 索"
Leinwand "f, ⸚e 平纹亚麻布, 银幕"
leise "Adj 轻声的, 的"
leisten "Vt 作出, 给予, 提供"
Leistung "f, -en 成绩, 成就; 功率"
leistungsfähig "Adj 有工作能力的; 功率大的"
Leistungskontrolle "f, -n 成绩考核"
Leitartikel "m, - 社论"
leiten "Vi 领导, 主持; 引入, 导电"
Leiter "f, -n 梯子"
Leiter "m, - 领导人; 导体"
Leitmotiv "n, -e 主导动机, 主题"
Leitung "f, -en 领导; 电话线路; 管道"
Lektüre "f, -n 阅读, 读物"
lenken "Vt 操纵, 引导"
Lenz "m, -e 春天; 青春"
lernen "1. Vt 学, 学习 2. + von 向...学习, 从...学到"
lesen "Vi/Vt (liest, las, gelesen) 读, 阅读; 采集"
Leser "m, - 读者"
Lesesaal "m, Lesesäle 阅览室"
Lesung "f, -en 朗读, 朗诵会"
letzt "Adj 最后的, 最近的"
letztlich "Adv 最后, 最近"
leuchten "Vi 发光, 照亮"
leuchtend "Adj 光辉的"
Leuchtpunkt "f, -e 亮点, 光点"
Leuchtschicht "f, -en 荧光层"
Leuchtturm "m 灯塔"
leugnen "Vt 否认"
Leute "f, Pl 人们"
Leutnant "m, -e/-s 少尉"
Lexikon "n, Lexika/Lexiken 词典, 百科词典"
liberal "Adj 自由的, 自由思想的"
Liberalismus "m 自由主义"
licht "Adj 明亮的, 浅色的"
Licht "n, -er 光, 灯"
Lichtbild "n, -er 照片, 灯片"
Lichtblitz "m, -e 闪光"
Lichtbogen "m, - 光弧, 电弧"
lichtdicht "Adj 不透光的"
lichten "Vt/ + sich 照亮; 使稀疏; 起锚"
Lichtgeschwindigkeit "f 光速"
Lichtquelle "f, -n 光源"
Lichtquantentheorie "f 光量子理论"
Lichtstrahl "m 光线, 光束"
Lichtstrahlung "f 光辐射"
Lid "n, -er 眼睑, 眼皮"
lieb "Adj 亲爱的, 友好的, 喜爱的"
Liebe "f, o. Pl 爱, 爱情, 热爱"
lieben "Vt 爱, 热爱"
liebenswürdig "Adj 可爱的, 友好的, 亲切的"
lieber "Adv 更喜欢, 宁愿"
liebevoll "Adj 亲切的; 体贴的"
Liebhaber "m, - 情人; 追求者; 爱好者"
liebkosen "Vt 爱抚"
lieblich "Adj 可爱的; 迷人的"
Liebling "m, -e 心爱的人, 宠儿"
Lieblingsessen "n, 爱吃的饭菜"
liebäugeln "Vi + mit D 很想有; 眉来眉去"
Lied "n, -er 歌曲"
liederlich "Adj 放荡的; 马虎的"
Lieferant "m, -en 供货人"
liefern "Vt 供应, 提供"
Lieferung "f, -en 送货, 交货"
liegen "Vi (liegt, lag, gelegen) 平放着; 躺, 卧; 位于"
Liegestuhl "m, ⸚e 躺椅"
Lift "m, -e 电梯"
Liga "f, ..gen 联盟, 协会; 级, 组"
Likör "m, -e 利口酒(一种甜烧酒)"
Limit "n, -s/-e 限制, 界限"
Limonade "f, -n 汽水, 柠檬水"
Linde "f, -n (植)菩提树"
lindern "Vt 缓解, 减轻"
Lineal "n, -e 尺"
Linie "f, -n 线, 线条; 交通线; 排, 行列; in erster Linie 首先"
link "Adj 左边的; 左派的"
Linke "1. f, (dekl. wie Adj) 左分, 左手; 左派 2. f/m, (dekl. wie Adj) 左翼人士"
links "Adv 左边"
Linse "f, -n 透镜"
Lippe "f, -n 唇"
liquidieren "Vt 清理; 解散; 消除; 没收"
Liste "f, -en 表格; 名单; 目录"
Liste "f, -n (一览)表, 目录, 清单"
Liter "n/m, -s/- (公)升"
literarisch "Adj 文学的"
Literat "m, -en 作家, 文学家"
Literatur "f, -en 1. 文学 2. o. Pl 文献"
Literaturhinweis "m, -e 文献, 索引"
Literatursprache "f 文学语言"
Lob "n 称赞, 表扬"
loben "Vt 表扬, 称赞"
Loch "n, ⸚er 洞, 窟窿"
locken "Vt 吸引,,诱骗"
locker "Adj 松动的"
lodern "Vi 熊熊燃烧"
Löffel "m, - 匙, 勺"
löffeln "Vt 用匙喝; 弄明白"
Logarithmus "..men 对数"
Loge "f, -n 剧院包厢"
Logik "f 逻辑学; 逻辑"
logisch "Adj 逻辑的"
Lohn "m, ⸚e 工资, 酬金"
lohnen "Vt/Vi 值得"
Lok "(= Lokomotive) f, -s 火车头, 机车"
Lokal "n, -e 饭食店, 酒馆"
Lokomotive "f, -n 火车头, 机车"
los "Adj /Adv 脱落, 松开; 开始; 发生"
löschen "Vt 扑灭, 熄灭"
lose "Adj 松开的, 松散的"
lösen "Vt 解决, 解答; 购买(票、卷等); 解开; 解除; 熔化"
losgehen "Vi (geht los, ging los, ist losgegangen) 动身, 出发; 开始"
loskommen "Vi 摆脱, 离开"
loslassen "Vt 放松, 放开; 放走"
los/segeln "Vi 出航"
Losung "f, -en 标语, 口号, 暗语"
Lösung "f, -en 解答, 解决; 溶液"
Lösungsweg "m, -e 解题方法"
loswerden "Vt 摆脱"
löten "Vt 用铅锤测)水深)"
lotsen "Vt 导航; 领航; 带领"
Lötzinn "n 焊锡"
Loyalität "f 守法; 忠诚"
Löwe "m, -n 狮; 名流"
Lücke "f, -n 空隙, 缺陷"
lückenlos "Adj 无洞隙的; 严密的"
Luft "f, ⸚e 空气"
lüften "Vt/Vi 通气; 举起; 揭开(秘密)"
Luftfahrt "f 航空(学); 飞行"
luftleer "Adj 无空气的"
Luftmasse "f, -n 气团"
Luftpost "f, o. Pl 航空邮件"
Luftschicht "f, -en 大气层"
Luftschiff "n 飞艇, 飞船"
Luftstrom "f, ⸚e 气流"
Luftwaffe "f, -n 空军"
Lüge "f, -n 谎言, 欺骗"
lügen "Vi (lügt, log, gelogen) 撒谎"
Lügner "m, - 说慌者"
Luke "f, -n 天窗, 小窗"
Luftfeuchtigkeit "f 空气湿度冷凝"
Lunge "f, -n 肺"
Lupe "f, -n 放大镜"
Lust "f, o. Pl 乐趣, 兴趣, 想望"
lustig "Adj 快乐的, 高兴的, 有趣的, 诙谐的"
Luxus "n, o. Pl 奢侈, 豪华"
Lyrik "f 抒情诗"
lyrisch "Adj 抒情诗般的; 情感丰富的"
machen "Vt 做, 制作; 干, 从事; 引起, 使产生; 等于; 得出; 整理; 整修"
Macht "f, ⸚e 力量; 权力, 政权; 强国, 国家"
Machthaber "m, - 当权者, 执行者"
mächtig "Adj 强大的, 有权势的"
Machtposition "f, -en 权势"
Madame "f, -s/ -en 女士, 夫人, 太太"
Mädchen "n, - 少女, 姑娘"
Magazin "n, -e 仓库, 书库; 杂志; 弹盒"
Magd "f, ⸚e 女仆, 处女"
Magen "m, ⸚ 胃"
